OBJECTID,GEOMETRIKVALITET,LED_ID,LEDNAMN,BESKRIVNING,LEDMARKERING,LEDTYP,LEDKATEGORI,STATLIGLED,STATLIGLED_ID,SKYDDATOMRADE,SKYDDATOMRADE_ID,LEDLANGD,SHAPE.LEN,metadata_json,longitude_wgs84,latitude_wgs84,geometry_type,length_m,area_m2,osm_link,osm_link_source,wikidata_id,wikidata_link,dataset
12344602,<= 20 meter,30468739,Stora Fjället rundan,,Orange,Vandringsled,Barmarksled,,,Stora Fjället (2031229),2031229,3951,111.917630035628,"{""OBJECTID"": 12344602, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""LED_ID"": ""30468739"", ""LEDNAMN"": ""Stora Fjället rundan"", ""BESKRIVNING"": null, ""LEDMARKERING"": ""Orange"", ""LEDTYP"": ""Vandringsled"", ""LEDKATEGORI"": ""Barmarksled"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null, ""SKYDDATOMRADE"": ""Stora Fjället (2031229)"", ""SKYDDATOMRADE_ID"": ""2031229"", ""LEDLANGD"": 3951, ""SHAPE.LEN"": 111.917630035628}",14.52566810977848,58.635266324303984,LineString,111.91763003633045,0.0,https://www.openstreetmap.org/?mlat=58.6352663&mlon=14.5256681#map=18/58.6352663/14.5256681,coordinate_fallback,,,leder
12344600,<= 20 meter,30468739,Stora Fjället rundan,,Orange,Vandringsled,Barmarksled,,,Stora Fjället (2031229),2031229,3951,175.821349193745,"{""OBJECTID"": 12344600, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""LED_ID"": ""30468739"", ""LEDNAMN"": ""Stora Fjället rundan"", ""BESKRIVNING"": null, ""LEDMARKERING"": ""Orange"", ""LEDTYP"": ""Vandringsled"", ""LEDKATEGORI"": ""Barmarksled"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null, ""SKYDDATOMRADE"": ""Stora Fjället (2031229)"", ""SKYDDATOMRADE_ID"": ""2031229"", ""LEDLANGD"": 3951, ""SHAPE.LEN"": 175.821349193745}",14.513712931398704,58.63686249255441,LineString,175.82134919352433,0.0,https://www.openstreetmap.org/?mlat=58.6368625&mlon=14.5137129#map=18/58.6368625/14.5137129,coordinate_fallback,,,leder
12344599,<= 20 meter,30468739,Stora Fjället rundan,,Orange,Vandringsled,Barmarksled,,,Stora Fjället (2031229),2031229,3951,206.957652416345,"{""OBJECTID"": 12344599, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""LED_ID"": ""30468739"", ""LEDNAMN"": ""Stora Fjället rundan"", ""BESKRIVNING"": null, ""LEDMARKERING"": ""Orange"", ""LEDTYP"": ""Vandringsled"", ""LEDKATEGORI"": ""Barmarksled"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null, ""SKYDDATOMRADE"": ""Stora Fjället (2031229)"", ""SKYDDATOMRADE_ID"": ""2031229"", ""LEDLANGD"": 3951, ""SHAPE.LEN"": 206.957652416345}",14.512957974889671,58.637627096193114,LineString,206.95765241613734,0.0,https://www.openstreetmap.org/?mlat=58.6376271&mlon=14.5129580#map=18/58.6376271/14.5129580,coordinate_fallback,,,leder
12344574,<= 20 meter,30468757,Anslutningsled,,Vit,Vandringsled,Barmarksled,,,Stora Fjället (2031229),2031229,203,202.511768149731,"{""OBJECTID"": 12344574, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""LED_ID"": ""30468757"", ""LEDNAMN"": ""Anslutningsled"", ""BESKRIVNING"": null, ""LEDMARKERING"": ""Vit"", ""LEDTYP"": ""Vandringsled"", ""LEDKATEGORI"": ""Barmarksled"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null, ""SKYDDATOMRADE"": ""Stora Fjället (2031229)"", ""SKYDDATOMRADE_ID"": ""2031229"", ""LEDLANGD"": 203, ""SHAPE.LEN"": 202.511768149731}",14.519484700069942,58.645578775686936,LineString,202.51176815105637,0.0,https://www.openstreetmap.org/?mlat=58.6455788&mlon=14.5194847#map=18/58.6455788/14.5194847,coordinate_fallback,,,leder
12345290,<= 20 meter,30468905,,,,Vandringsled,Barmarksled,,,Rackberget (2001282),2001282,398,397.752612461725,"{""OBJECTID"": 12345290, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""LED_ID"": ""30468905"", ""LEDNAMN"": null, ""BESKRIVNING"": null, ""LEDMARKERING"": null, ""LEDTYP"": ""Vandringsled"", ""LEDKATEGORI"": ""Barmarksled"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null, ""SKYDDATOMRADE"": ""Rackberget (2001282)"", ""SKYDDATOMRADE_ID"": ""2001282"", ""LEDLANGD"": 398, ""SHAPE.LEN"": 397.752612461725}",21.054687980587204,65.68519926132257,LineString,397.75261246126036,0.0,https://www.openstreetmap.org/?mlat=65.6851993&mlon=21.0546880#map=18/65.6851993/21.0546880,coordinate_fallback,,,leder
12349016,<= 20 meter,30468906,,,,Vandringsled,Barmarksled,,,Rackberget (2001282),2001282,76,75.7856246538992,"{""OBJECTID"": 12349016, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""LED_ID"": ""30468906"", ""LEDNAMN"": null, ""BESKRIVNING"": null, ""LEDMARKERING"": null, ""LEDTYP"": ""Vandringsled"", ""LEDKATEGORI"": ""Barmarksled"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null, ""SKYDDATOMRADE"": ""Rackberget (2001282)"", ""SKYDDATOMRADE_ID"": ""2001282"", ""LEDLANGD"": 76, ""SHAPE.LEN"": 75.7856246538992}",21.061237746783664,65.68397692458038,LineString,75.78562465637398,0.0,https://www.openstreetmap.org/?mlat=65.6839769&mlon=21.0612377#map=18/65.6839769/21.0612377,coordinate_fallback,,,leder
12349017,<= 20 meter,30468907,,,,Vandringsled,Barmarksled,,,Rackberget (2001282),2001282,333,333.093616596661,"{""OBJECTID"": 12349017, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""LED_ID"": ""30468907"", ""LEDNAMN"": null, ""BESKRIVNING"": null, ""LEDMARKERING"": null, ""LEDTYP"": ""Vandringsled"", ""LEDKATEGORI"": ""Barmarksled"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null, ""SKYDDATOMRADE"": ""Rackberget (2001282)"", ""SKYDDATOMRADE_ID"": ""2001282"", ""LEDLANGD"": 333, ""SHAPE.LEN"": 333.093616596661}",21.03833309559044,65.6796704257815,LineString,333.0936165949107,0.0,https://www.openstreetmap.org/?mlat=65.6796704&mlon=21.0383331#map=18/65.6796704/21.0383331,coordinate_fallback,,,leder
12349014,>20-50 meter,30468909,,,,Vandringsled,Barmarksled,,,Svansele dammängar (2001594),2001594,1368,1368.41795876947,"{""OBJECTID"": 12349014, ""GEOMETRIKVALITET"": "">20-50 meter"", ""LED_ID"": ""30468909"", ""LEDNAMN"": null, ""BESKRIVNING"": null, ""LEDMARKERING"": null, ""LEDTYP"": ""Vandringsled"", ""LEDKATEGORI"": ""Barmarksled"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null, ""SKYDDATOMRADE"": ""Svansele dammängar (2001594)"", ""SKYDDATOMRADE_ID"": ""2001594"", ""LEDLANGD"": 1368, ""SHAPE.LEN"": 1368.41795876947}",19.82247444387288,65.01051469399053,LineString,1368.4179587707677,0.0,https://www.openstreetmap.org/?mlat=65.0105147&mlon=19.8224744#map=18/65.0105147/19.8224744,coordinate_fallback,,,leder
12346180,<= 20 meter,30468919,Vandringsled Svartberget,"I Svartbergets naturreservat kan du vandra längs stigar markerade med blå färg. Följer du stigen i nord-sydlig riktning så är den knappt en kilometer lång. Stigen är tidvis brant och slingrar sig längs sluttningar och djupa dagbrott. Vissa delar av stigen, i den östra delen, är även en ridstig. Bruksleden går längs med reservatet västra sida och passerar igenom reservatets nordligaste del för att fortsätta i Jättåsens naturreservat. Denna stig är markerad med orange färg och tillhör etapp 15 av Bruksleden.
",Blå färg,Vandringsled,Barmarksled,,,"Svartberget (2002039), Svartberget-Hedkärra (SE0250109)","2002039, SE0250109",1980,219.642905162095,"{""OBJECTID"": 12346180, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""LED_ID"": ""30468919"", ""LEDNAMN"": ""Vandringsled Svartberget"", ""BESKRIVNING"": ""I Svartbergets naturreservat kan du vandra längs stigar markerade med blå färg. Följer du stigen i nord-sydlig riktning så är den knappt en kilometer lång. Stigen är tidvis brant och slingrar sig längs sluttningar och djupa dagbrott. Vissa delar av stigen, i den östra delen, är även en ridstig. Bruksleden går längs med reservatet västra sida och passerar igenom reservatets nordligaste del för att fortsätta i Jättåsens naturreservat. Denna stig är markerad med orange färg och tillhör etapp 15 av Bruksleden.\n"", ""LEDMARKERING"": ""Blå färg"", ""LEDTYP"": ""Vandringsled"", ""LEDKATEGORI"": ""Barmarksled"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null, ""SKYDDATOMRADE"": ""Svartberget (2002039), Svartberget-Hedkärra (SE0250109)"", ""SKYDDATOMRADE_ID"": ""2002039, SE0250109"", ""LEDLANGD"": 1980, ""SHAPE.LEN"": 219.642905162095}",15.741802828305826,59.98276884999132,LineString,219.6429051629881,0.0,https://www.openstreetmap.org/?mlat=59.9827688&mlon=15.7418028#map=18/59.9827688/15.7418028,coordinate_fallback,,,leder
12345116,<= 20 meter,30468919,Vandringsled Svartberget,"I Svartbergets naturreservat kan du vandra längs stigar markerade med blå färg. Följer du stigen i nord-sydlig riktning så är den knappt en kilometer lång. Stigen är tidvis brant och slingrar sig längs sluttningar och djupa dagbrott. Vissa delar av stigen, i den östra delen, är även en ridstig. Bruksleden går längs med reservatet västra sida och passerar igenom reservatets nordligaste del för att fortsätta i Jättåsens naturreservat. Denna stig är markerad med orange färg och tillhör etapp 15 av Bruksleden.
",Blå färg,Vandringsled,Barmarksled,,,"Svartberget (2002039), Svartberget-Hedkärra (SE0250109)","2002039, SE0250109",1980,225.233899704968,"{""OBJECTID"": 12345116, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""LED_ID"": ""30468919"", ""LEDNAMN"": ""Vandringsled Svartberget"", ""BESKRIVNING"": ""I Svartbergets naturreservat kan du vandra längs stigar markerade med blå färg. Följer du stigen i nord-sydlig riktning så är den knappt en kilometer lång. Stigen är tidvis brant och slingrar sig längs sluttningar och djupa dagbrott. Vissa delar av stigen, i den östra delen, är även en ridstig. Bruksleden går längs med reservatet västra sida och passerar igenom reservatets nordligaste del för att fortsätta i Jättåsens naturreservat. Denna stig är markerad med orange färg och tillhör etapp 15 av Bruksleden.\n"", ""LEDMARKERING"": ""Blå färg"", ""LEDTYP"": ""Vandringsled"", ""LEDKATEGORI"": ""Barmarksled"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null, ""SKYDDATOMRADE"": ""Svartberget (2002039), Svartberget-Hedkärra (SE0250109)"", ""SKYDDATOMRADE_ID"": ""2002039, SE0250109"", ""LEDLANGD"": 1980, ""SHAPE.LEN"": 225.233899704968}",15.742380347425295,59.979795650350745,LineString,225.23389970649748,0.0,https://www.openstreetmap.org/?mlat=59.9797957&mlon=15.7423803#map=18/59.9797957/15.7423803,coordinate_fallback,,,leder
12345115,<= 20 meter,30468919,Vandringsled Svartberget,"I Svartbergets naturreservat kan du vandra längs stigar markerade med blå färg. Följer du stigen i nord-sydlig riktning så är den knappt en kilometer lång. Stigen är tidvis brant och slingrar sig längs sluttningar och djupa dagbrott. Vissa delar av stigen, i den östra delen, är även en ridstig. Bruksleden går längs med reservatet västra sida och passerar igenom reservatets nordligaste del för att fortsätta i Jättåsens naturreservat. Denna stig är markerad med orange färg och tillhör etapp 15 av Bruksleden.
",Blå färg,Vandringsled,Barmarksled,,,"Svartberget (2002039), Svartberget-Hedkärra (SE0250109)","2002039, SE0250109",1980,108.570586756406,"{""OBJECTID"": 12345115, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""LED_ID"": ""30468919"", ""LEDNAMN"": ""Vandringsled Svartberget"", ""BESKRIVNING"": ""I Svartbergets naturreservat kan du vandra längs stigar markerade med blå färg. Följer du stigen i nord-sydlig riktning så är den knappt en kilometer lång. Stigen är tidvis brant och slingrar sig längs sluttningar och djupa dagbrott. Vissa delar av stigen, i den östra delen, är även en ridstig. Bruksleden går längs med reservatet västra sida och passerar igenom reservatets nordligaste del för att fortsätta i Jättåsens naturreservat. Denna stig är markerad med orange färg och tillhör etapp 15 av Bruksleden.\n"", ""LEDMARKERING"": ""Blå färg"", ""LEDTYP"": ""Vandringsled"", ""LEDKATEGORI"": ""Barmarksled"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null, ""SKYDDATOMRADE"": ""Svartberget (2002039), Svartberget-Hedkärra (SE0250109)"", ""SKYDDATOMRADE_ID"": ""2002039, SE0250109"", ""LEDLANGD"": 1980, ""SHAPE.LEN"": 108.570586756406}",15.738039181345636,59.978580144080496,LineString,108.5705867567205,0.0,https://www.openstreetmap.org/?mlat=59.9785801&mlon=15.7380392#map=18/59.9785801/15.7380392,coordinate_fallback,,,leder
12345114,<= 20 meter,30468919,Vandringsled Svartberget,"I Svartbergets naturreservat kan du vandra längs stigar markerade med blå färg. Följer du stigen i nord-sydlig riktning så är den knappt en kilometer lång. Stigen är tidvis brant och slingrar sig längs sluttningar och djupa dagbrott. Vissa delar av stigen, i den östra delen, är även en ridstig. Bruksleden går längs med reservatet västra sida och passerar igenom reservatets nordligaste del för att fortsätta i Jättåsens naturreservat. Denna stig är markerad med orange färg och tillhör etapp 15 av Bruksleden.
",Blå färg,Vandringsled,Barmarksled,,,"Svartberget (2002039), Svartberget-Hedkärra (SE0250109)","2002039, SE0250109",1980,475.227178360663,"{""OBJECTID"": 12345114, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""LED_ID"": ""30468919"", ""LEDNAMN"": ""Vandringsled Svartberget"", ""BESKRIVNING"": ""I Svartbergets naturreservat kan du vandra längs stigar markerade med blå färg. Följer du stigen i nord-sydlig riktning så är den knappt en kilometer lång. Stigen är tidvis brant och slingrar sig längs sluttningar och djupa dagbrott. Vissa delar av stigen, i den östra delen, är även en ridstig. Bruksleden går längs med reservatet västra sida och passerar igenom reservatets nordligaste del för att fortsätta i Jättåsens naturreservat. Denna stig är markerad med orange färg och tillhör etapp 15 av Bruksleden.\n"", ""LEDMARKERING"": ""Blå färg"", ""LEDTYP"": ""Vandringsled"", ""LEDKATEGORI"": ""Barmarksled"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null, ""SKYDDATOMRADE"": ""Svartberget (2002039), Svartberget-Hedkärra (SE0250109)"", ""SKYDDATOMRADE_ID"": ""2002039, SE0250109"", ""LEDLANGD"": 1980, ""SHAPE.LEN"": 475.227178360663}",15.742460820565283,59.97878207007065,LineString,475.22717836023264,0.0,https://www.openstreetmap.org/?mlat=59.9787821&mlon=15.7424608#map=18/59.9787821/15.7424608,coordinate_fallback,,,leder
12345113,<= 20 meter,30468919,Vandringsled Svartberget,"I Svartbergets naturreservat kan du vandra längs stigar markerade med blå färg. Följer du stigen i nord-sydlig riktning så är den knappt en kilometer lång. Stigen är tidvis brant och slingrar sig längs sluttningar och djupa dagbrott. Vissa delar av stigen, i den östra delen, är även en ridstig. Bruksleden går längs med reservatet västra sida och passerar igenom reservatets nordligaste del för att fortsätta i Jättåsens naturreservat. Denna stig är markerad med orange färg och tillhör etapp 15 av Bruksleden.
",Blå färg,Vandringsled,Barmarksled,,,"Svartberget (2002039), Svartberget-Hedkärra (SE0250109)","2002039, SE0250109",1980,313.089398470094,"{""OBJECTID"": 12345113, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""LED_ID"": ""30468919"", ""LEDNAMN"": ""Vandringsled Svartberget"", ""BESKRIVNING"": ""I Svartbergets naturreservat kan du vandra längs stigar markerade med blå färg. Följer du stigen i nord-sydlig riktning så är den knappt en kilometer lång. Stigen är tidvis brant och slingrar sig längs sluttningar och djupa dagbrott. Vissa delar av stigen, i den östra delen, är även en ridstig. Bruksleden går längs med reservatet västra sida och passerar igenom reservatets nordligaste del för att fortsätta i Jättåsens naturreservat. Denna stig är markerad med orange färg och tillhör etapp 15 av Bruksleden.\n"", ""LEDMARKERING"": ""Blå färg"", ""LEDTYP"": ""Vandringsled"", ""LEDKATEGORI"": ""Barmarksled"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null, ""SKYDDATOMRADE"": ""Svartberget (2002039), Svartberget-Hedkärra (SE0250109)"", ""SKYDDATOMRADE_ID"": ""2002039, SE0250109"", ""LEDLANGD"": 1980, ""SHAPE.LEN"": 313.089398470094}",15.739554446305885,59.978914027983265,LineString,313.0893984699335,0.0,https://www.openstreetmap.org/?mlat=59.9789140&mlon=15.7395544#map=18/59.9789140/15.7395544,coordinate_fallback,,,leder
12345291,<= 20 meter,30468919,Vandringsled Svartberget,"I Svartbergets naturreservat kan du vandra längs stigar markerade med blå färg. Följer du stigen i nord-sydlig riktning så är den knappt en kilometer lång. Stigen är tidvis brant och slingrar sig längs sluttningar och djupa dagbrott. Vissa delar av stigen, i den östra delen, är även en ridstig. Bruksleden går längs med reservatet västra sida och passerar igenom reservatets nordligaste del för att fortsätta i Jättåsens naturreservat. Denna stig är markerad med orange färg och tillhör etapp 15 av Bruksleden.
",Blå färg,Vandringsled,Barmarksled,,,"Svartberget (2002039), Svartberget-Hedkärra (SE0250109)","2002039, SE0250109",1980,256.09231462736,"{""OBJECTID"": 12345291, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""LED_ID"": ""30468919"", ""LEDNAMN"": ""Vandringsled Svartberget"", ""BESKRIVNING"": ""I Svartbergets naturreservat kan du vandra längs stigar markerade med blå färg. Följer du stigen i nord-sydlig riktning så är den knappt en kilometer lång. Stigen är tidvis brant och slingrar sig längs sluttningar och djupa dagbrott. Vissa delar av stigen, i den östra delen, är även en ridstig. Bruksleden går längs med reservatet västra sida och passerar igenom reservatets nordligaste del för att fortsätta i Jättåsens naturreservat. Denna stig är markerad med orange färg och tillhör etapp 15 av Bruksleden.\n"", ""LEDMARKERING"": ""Blå färg"", ""LEDTYP"": ""Vandringsled"", ""LEDKATEGORI"": ""Barmarksled"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null, ""SKYDDATOMRADE"": ""Svartberget (2002039), Svartberget-Hedkärra (SE0250109)"", ""SKYDDATOMRADE_ID"": ""2002039, SE0250109"", ""LEDLANGD"": 1980, ""SHAPE.LEN"": 256.09231462736}",15.737155958820395,59.97703329641441,LineString,256.0923146278941,0.0,https://www.openstreetmap.org/?mlat=59.9770333&mlon=15.7371560#map=18/59.9770333/15.7371560,coordinate_fallback,,,leder
12353892,<= 20 meter,30468919,Vandringsled Svartberget,"I Svartbergets naturreservat kan du vandra längs stigar markerade med blå färg. Följer du stigen i nord-sydlig riktning så är den knappt en kilometer lång. Stigen är tidvis brant och slingrar sig längs sluttningar och djupa dagbrott. Vissa delar av stigen, i den östra delen, är även en ridstig. Bruksleden går längs med reservatet västra sida och passerar igenom reservatets nordligaste del för att fortsätta i Jättåsens naturreservat. Denna stig är markerad med orange färg och tillhör etapp 15 av Bruksleden.
",Blå färg,Vandringsled,Barmarksled,,,"Svartberget (2002039), Svartberget-Hedkärra (SE0250109)","2002039, SE0250109",1980,111.827135902315,"{""OBJECTID"": 12353892, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""LED_ID"": ""30468919"", ""LEDNAMN"": ""Vandringsled Svartberget"", ""BESKRIVNING"": ""I Svartbergets naturreservat kan du vandra längs stigar markerade med blå färg. Följer du stigen i nord-sydlig riktning så är den knappt en kilometer lång. Stigen är tidvis brant och slingrar sig längs sluttningar och djupa dagbrott. Vissa delar av stigen, i den östra delen, är även en ridstig. Bruksleden går längs med reservatet västra sida och passerar igenom reservatets nordligaste del för att fortsätta i Jättåsens naturreservat. Denna stig är markerad med orange färg och tillhör etapp 15 av Bruksleden.\n"", ""LEDMARKERING"": ""Blå färg"", ""LEDTYP"": ""Vandringsled"", ""LEDKATEGORI"": ""Barmarksled"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null, ""SKYDDATOMRADE"": ""Svartberget (2002039), Svartberget-Hedkärra (SE0250109)"", ""SKYDDATOMRADE_ID"": ""2002039, SE0250109"", ""LEDLANGD"": 1980, ""SHAPE.LEN"": 111.827135902315}",15.740453916897836,59.9788355500587,LineString,111.82713590296893,0.0,https://www.openstreetmap.org/?mlat=59.9788356&mlon=15.7404539#map=18/59.9788356/15.7404539,coordinate_fallback,,,leder
12353891,<= 20 meter,30468919,Vandringsled Svartberget,"I Svartbergets naturreservat kan du vandra längs stigar markerade med blå färg. Följer du stigen i nord-sydlig riktning så är den knappt en kilometer lång. Stigen är tidvis brant och slingrar sig längs sluttningar och djupa dagbrott. Vissa delar av stigen, i den östra delen, är även en ridstig. Bruksleden går längs med reservatet västra sida och passerar igenom reservatets nordligaste del för att fortsätta i Jättåsens naturreservat. Denna stig är markerad med orange färg och tillhör etapp 15 av Bruksleden.
",Blå färg,Vandringsled,Barmarksled,,,"Svartberget (2002039), Svartberget-Hedkärra (SE0250109)","2002039, SE0250109",1980,270.397627068175,"{""OBJECTID"": 12353891, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""LED_ID"": ""30468919"", ""LEDNAMN"": ""Vandringsled Svartberget"", ""BESKRIVNING"": ""I Svartbergets naturreservat kan du vandra längs stigar markerade med blå färg. Följer du stigen i nord-sydlig riktning så är den knappt en kilometer lång. Stigen är tidvis brant och slingrar sig längs sluttningar och djupa dagbrott. Vissa delar av stigen, i den östra delen, är även en ridstig. Bruksleden går längs med reservatet västra sida och passerar igenom reservatets nordligaste del för att fortsätta i Jättåsens naturreservat. Denna stig är markerad med orange färg och tillhör etapp 15 av Bruksleden.\n"", ""LEDMARKERING"": ""Blå färg"", ""LEDTYP"": ""Vandringsled"", ""LEDKATEGORI"": ""Barmarksled"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null, ""SKYDDATOMRADE"": ""Svartberget (2002039), Svartberget-Hedkärra (SE0250109)"", ""SKYDDATOMRADE_ID"": ""2002039, SE0250109"", ""LEDLANGD"": 1980, ""SHAPE.LEN"": 270.397627068175}",15.741202132016744,59.98135405106896,LineString,270.39762706739083,0.0,https://www.openstreetmap.org/?mlat=59.9813541&mlon=15.7412021#map=18/59.9813541/15.7412021,coordinate_fallback,,,leder
12353895,Okänd noggrannhet,30468994,"Stig ""Mjölkeväja"", orange markering",,orange,Vandringsled,Barmarksled,,,Rörö (2000795),2000795,2582,1193.26413028856,"{""OBJECTID"": 12353895, ""GEOMETRIKVALITET"": ""Okänd noggrannhet"", ""LED_ID"": ""30468994"", ""LEDNAMN"": ""Stig \""Mjölkeväja\"", orange markering"", ""BESKRIVNING"": null, ""LEDMARKERING"": ""orange"", ""LEDTYP"": ""Vandringsled"", ""LEDKATEGORI"": ""Barmarksled"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null, ""SKYDDATOMRADE"": ""Rörö (2000795)"", ""SKYDDATOMRADE_ID"": ""2000795"", ""LEDLANGD"": 2582, ""SHAPE.LEN"": 1193.26413028856}",11.604517007126066,57.77473923486383,LineString,1193.2641302872187,0.0,https://www.openstreetmap.org/?mlat=57.7747392&mlon=11.6045170#map=18/57.7747392/11.6045170,coordinate_fallback,,,leder
12353894,>20-50 meter,30468994,"Stig ""Mjölkeväja"", orange markering",,orange,Vandringsled,Barmarksled,,,Rörö (2000795),2000795,2582,980.379391559982,"{""OBJECTID"": 12353894, ""GEOMETRIKVALITET"": "">20-50 meter"", ""LED_ID"": ""30468994"", ""LEDNAMN"": ""Stig \""Mjölkeväja\"", orange markering"", ""BESKRIVNING"": null, ""LEDMARKERING"": ""orange"", ""LEDTYP"": ""Vandringsled"", ""LEDKATEGORI"": ""Barmarksled"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null, ""SKYDDATOMRADE"": ""Rörö (2000795)"", ""SKYDDATOMRADE_ID"": ""2000795"", ""LEDLANGD"": 2582, ""SHAPE.LEN"": 980.379391559982}",11.611052976831761,57.77590948097028,LineString,980.3793915584508,0.0,https://www.openstreetmap.org/?mlat=57.7759095&mlon=11.6110530#map=18/57.7759095/11.6110530,coordinate_fallback,,,leder
12353893,Okänd noggrannhet,30468994,"Stig ""Mjölkeväja"", orange markering",,orange,Vandringsled,Barmarksled,,,Rörö (2000795),2000795,2582,408.370388207372,"{""OBJECTID"": 12353893, ""GEOMETRIKVALITET"": ""Okänd noggrannhet"", ""LED_ID"": ""30468994"", ""LEDNAMN"": ""Stig \""Mjölkeväja\"", orange markering"", ""BESKRIVNING"": null, ""LEDMARKERING"": ""orange"", ""LEDTYP"": ""Vandringsled"", ""LEDKATEGORI"": ""Barmarksled"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null, ""SKYDDATOMRADE"": ""Rörö (2000795)"", ""SKYDDATOMRADE_ID"": ""2000795"", ""LEDLANGD"": 2582, ""SHAPE.LEN"": 408.370388207372}",11.606247062366615,57.77987054635315,LineString,408.37038820696324,0.0,https://www.openstreetmap.org/?mlat=57.7798705&mlon=11.6062471#map=18/57.7798705/11.6062471,coordinate_fallback,,,leder
12349184,Okänd noggrannhet,30469000,"Stig ""Mjölkeväja"" blå markering",,Blå,Vandringsled,Barmarksled,,,Rörö (2000795),2000795,2913,850.46313099113,"{""OBJECTID"": 12349184, ""GEOMETRIKVALITET"": ""Okänd noggrannhet"", ""LED_ID"": ""30469000"", ""LEDNAMN"": ""Stig \""Mjölkeväja\"" blå markering"", ""BESKRIVNING"": null, ""LEDMARKERING"": ""Blå"", ""LEDTYP"": ""Vandringsled"", ""LEDKATEGORI"": ""Barmarksled"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null, ""SKYDDATOMRADE"": ""Rörö (2000795)"", ""SKYDDATOMRADE_ID"": ""2000795"", ""LEDLANGD"": 2913, ""SHAPE.LEN"": 850.46313099113}",11.606091640948819,57.78283071496708,LineString,850.4631309906566,0.0,https://www.openstreetmap.org/?mlat=57.7828307&mlon=11.6060916#map=18/57.7828307/11.6060916,coordinate_fallback,,,leder
12349149,Okänd noggrannhet,30469000,"Stig ""Mjölkeväja"" blå markering",,Blå,Vandringsled,Barmarksled,,,Rörö (2000795),2000795,2913,888.181519268206,"{""OBJECTID"": 12349149, ""GEOMETRIKVALITET"": ""Okänd noggrannhet"", ""LED_ID"": ""30469000"", ""LEDNAMN"": ""Stig \""Mjölkeväja\"" blå markering"", ""BESKRIVNING"": null, ""LEDMARKERING"": ""Blå"", ""LEDTYP"": ""Vandringsled"", ""LEDKATEGORI"": ""Barmarksled"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null, ""SKYDDATOMRADE"": ""Rörö (2000795)"", ""SKYDDATOMRADE_ID"": ""2000795"", ""LEDLANGD"": 2913, ""SHAPE.LEN"": 888.181519268206}",11.601309346708492,57.78350264606247,LineString,888.1815192679563,0.0,https://www.openstreetmap.org/?mlat=57.7835026&mlon=11.6013093#map=18/57.7835026/11.6013093,coordinate_fallback,,,leder
